review_id,content,score,TU_count,app_id,app_name,RC_ver,clean_content,severity_weight,impact_weight,version_weight,final_weight
10_245,"Up until a few weeks ago, i would've said this is a superior music streaming app. Since the latest changes, the home screen is basically worthless. Scrolling is impossible without being bombarded with something playing automatically. And the whole experience is just bad in general now. I keep it because I'm pre-paid for another year & for my playlists. But I'll spend this year looking for an alternative",1,19,com.spotify.music,Spotify,8.8.20.544,"up until a few weeks ago, i would've said this is a superior music streaming app. since the latest changes, the home screen is basically worthless. scrolling is impossible without being bombarded with something playing automatically. and the whole experience is just bad in general now. i keep it because i'm pre-paid for another year & for my playlists. but i'll spend this year looking for an alternative",5,1.0029911838790933,0.35424354243542433,1.7765157500441502
10_246,"Hate the update. I love Spotify and have been using it for years. But this morning I opened it and it was a weird screen full of videos. I kept scrolling to try and find my playlists but then when it continued I figured I just must be on the wrong screen. It wasn't. It was the home screen. Honestly, this is very annoying. I don't want clips or videos. I just want music.",2,28,com.spotify.music,Spotify,8.8.20.544,"hate the update. i love spotify and have been using it for years. but this morning i opened it and it was a weird screen full of videos. i kept scrolling to try and find my playlists but then when it continued i figured i just must be on the wrong screen. it wasn't. it was the home screen. honestly, this is very annoying. i don't want clips or videos. i just want music.",4,1.0044080604534005,0.35424354243542433,1.4232202775428258
10_247,"This redesign is horrible. Makes it so difficult to navigate for the content I want. Before, it was grouped and easily accessible as I could scroll horizontally through albums/song/playlists/audiobooks/artists. Then scroll vertically for categories. So much more within one screen to easily find everything. Now I'm scrolling one at a time. It's a media player, stop making it like a social media page. SoundCloud did that better.",1,28,com.spotify.music,Spotify,8.8.20.544,"this redesign is horrible. makes it so difficult to navigate for the content i want. before, it was grouped and easily accessible as i could scroll horizontally through albums/song/playlists/audiobooks/artists. then scroll vertically for categories. so much more within one screen to easily find everything. now i'm scrolling one at a time. it's a media player, stop making it like a social media page. soundcloud did that better.",5,1.0044080604534005,0.35424354243542433,1.779025346928532
10_248,"The new update is devastating. It's now basically just ads, showing me content I'd would never listen to. I don't listen to podcasts and not once in my life have I listened to an audiobook, yet there they are taking space over the music and playlists I do listen to. It's a music app trying to be Instagram. Absolutely frustrating. I've been a premium member for years now and this might be the time to switch.",1,67,com.spotify.music,Spotify,8.8.26.408,"the new update is devastating. it's now basically just ads, showing me content i'd would never listen to. i don't listen to podcasts and not once in my life have i listened to an audiobook, yet there they are taking space over the music and playlists i do listen to. it's a music app trying to be instagram. absolutely frustrating. i've been a premium member for years now and this might be the time to switch.",5,1.0105478589420656,0.23247232472324722,1.1746220500618105
10_249,"Most recent UI update is unbearable. Open the app, scroll half an inch and immediately bombarded with song previews. Please, just be a music app. I'm not trying to maximize songs heard per hour; I just want to go to my library and listen to music. At the very least, the inability to turn off this ""feature"" is shortsighted at best. I've spent more time researching how to revert my version than actually listening to music. Great ""engagement"" 🙄",1,243,com.spotify.music,Spotify,8.8.22.510,"most recent ui update is unbearable. open the app, scroll half an inch and immediately bombarded with song previews. please, just be a music app. i'm not trying to maximize songs heard per hour; i just want to go to my library and listen to music. at the very least, the inability to turn off this ""feature"" is shortsighted at best. i've spent more time researching how to revert my version than actually listening to music. great ""engagement"" 🙄",5,1.0382556675062973,0.4870848708487085,2.528593138576222
10_250,"the app overall is... fine, if you have premium. the recommendations, in my experience, are absolutely terrible, and need a dislike feature, but it's fine. until the new update, where it will shove music into your face, automatically playing it even if you try to keep scrolling. even from blocked artists. i don't have enough characters to describe how awful it is. i wish i could go back.",2,30,com.spotify.music,Spotify,8.8.20.544,"the app overall is... fine, if you have premium. the recommendations, in my experience, are absolutely terrible, and need a dislike feature, but it's fine. until the new update, where it will shove music into your face, automatically playing it even if you try to keep scrolling. even from blocked artists. i don't have enough characters to describe how awful it is. i wish i could go back.",4,1.0047229219143576,0.35424354243542433,1.423666428100049
10_251,"Something happened to the ""home"" screen and now it's like a feed that autoplays everything, even though I've turned off all autoplay options I could, and there is one huge item per screen, instead of a compact list of recently played stuff. When developers make changes like this to the UI and don't allow users an option to put things back the way they like to use it, it's not a good sign for the app. Please allow us to make the UI usable again. This is absurd.",1,70,com.spotify.music,Spotify,8.8.28.409,"something happened to the ""home"" screen and now it's like a feed that autoplays everything, even though i've turned off all autoplay options i could, and there is one huge item per screen, instead of a compact list of recently played stuff. when developers make changes like this to the ui and don't allow users an option to put things back the way they like to use it, it's not a good sign for the app. please allow us to make the ui usable again. this is absurd.",5,1.0110201511335013,0.35793357933579334,1.8093903073791444
10_252,Suddenly I can't figure out how to play my own music anymore. Spotify is telling me that I have songs out of my own playlist but they also have added a whole bunch of songs that I don't particularly care for to my playlist. The auto-play works great for the songs they added. I can't listen to my own music properly anymore though. Anytime I switch apps to browse the internet while listening to music it stops playing my song and starts playing one of the songs they added. Not ideal.,1,35,com.spotify.music,Spotify,8.8.20.544,suddenly i can't figure out how to play my own music anymore. spotify is telling me that i have songs out of my own playlist but they also have added a whole bunch of songs that i don't particularly care for to my playlist. the auto-play works great for the songs they added. i can't listen to my own music properly anymore though. anytime i switch apps to browse the internet while listening to music it stops playing my song and starts playing one of the songs they added. not ideal.,5,1.0055100755667505,0.35424354243542433,1.7809772556163845
10_253,The free version of this app is absolute garbage now. I didn't like it 5 years ago when it's ads weren't correct. Now they limit you to 6 skips and when you search for a song and click on it all it does is start a shuffled playlist with that song. So now you can even listen to the music you searched for and selected. I was planning and getting premium again in a month and I just wanted to add a song to a playlist.l but now this free version pushes me away from this app.,1,232,com.spotify.music,Spotify,8.8.28.409,the free version of this app is absolute garbage now. i didn't like it 5 years ago when it's ads weren't correct. now they limit you to 6 skips and when you search for a song and click on it all it does is start a shuffled playlist with that song. so now you can even listen to the music you searched for and selected. i was planning and getting premium again in a month and i just wanted to add a song to a playlist.l but now this free version pushes me away from this app.,5,1.0365239294710327,0.35793357933579334,1.8550336007138406
10_254,"Worst mobile version of an app ever. It's poorly designed, doesn't allow you to play songs without enabling shuffle, you can't pick individual songs in a playlist, & it automatically adds songs it thinks you'll like to your playlists without your permission. The desktop app is great, but this is terrible. If you want to listen to music, you'd have a better time recreating the songs yourself than using this app. (Btw, I'm not a premium user.)",1,36,com.spotify.music,Spotify,8.8.24.307,"worst mobile version of an app ever. it's poorly designed, doesn't allow you to play songs without enabling shuffle, you can't pick individual songs in a playlist, & it automatically adds songs it thinks you'll like to your playlists without your permission. the desktop app is great, but this is terrible. if you want to listen to music, you'd have a better time recreating the songs yourself than using this app. (btw, i'm not a premium user.)",5,1.0056675062972291,0.14391143911439114,0.7236352905090763
10_255,"The updates are making it worse. Some like lyrics are great additions. They add it the experience and don't get in the way. Others like smart shuffle, which you can't turn off, get in the way and make it harder to enjoy MY playlists that I created. Sometimes I want to shuffle my playlists, but please don't add in music that is not in those playlists. I like discovering new stuff just not in my playlists. Also, the new homescreen I feel is pretty hard to use and just worse than what it was before",1,298,com.spotify.music,Spotify,8.8.28.409,"the updates are making it worse. some like lyrics are great additions. they add it the experience and don't get in the way. others like smart shuffle, which you can't turn off, get in the way and make it harder to enjoy my playlists that i created. sometimes i want to shuffle my playlists, but please don't add in music that is not in those playlists. i like discovering new stuff just not in my playlists. also, the new homescreen i feel is pretty hard to use and just worse than what it was before",5,1.0469143576826196,0.35793357933579334,1.8736290165168654
10_256,"I have no idea what's wrong with this app, but it COMPLETELY drains my galaxy watch every time I use it. I barely made it through a 5k this morning. And yes, I checked app usage, Spotify was 42% usage, the next highest (my workout tracker) was 6%. Please figure out a fix for this! This is not the first device it has happened to as well. Also - absolutely hate the new 'smart shuffle' we should have the option to completely disable it instead of just turning it off.",1,57,com.spotify.music,Spotify,8.8.26.408,"i have no idea what's wrong with this app, but it completely drains my galaxy watch every time i use it. i barely made it through a 5k this morning. and yes, i checked app usage, spotify was 42% usage, the next highest (my workout tracker) was 6%. please figure out a fix for this! this is not the first device it has happened to as well. also - absolutely hate the new 'smart shuffle' we should have the option to completely disable it instead of just turning it off.",5,1.0089735516372795,0.23247232472324722,1.1727921356669484
10_257,"Weird that the (free) desktop version of Spotify gives you more freedom than the (free) mobile version. I get that more people are probably using this on their phones, but at least I can choose what song I want, skip songs freely, and don't get random songs added to my playlists when I'm on my computer. I might as well just listen to music on YouTube at that point.",3,20,com.spotify.music,Spotify,8.8.26.408,"weird that the (free) desktop version of spotify gives you more freedom than the (free) mobile version. i get that more people are probably using this on their phones, but at least i can choose what song i want, skip songs freely, and don't get random songs added to my playlists when i'm on my computer. i might as well just listen to music on youtube at that point.",3,1.0031486146095718,0.23247232472324722,0.699612871443576
10_258,"App fails more than it works. Will often skip ahead during podcasts randomly. Sometimes it won't play anything all together, other times it's super slow to load anything. Will NEVER auto update even if that option is selected. App will freeze while music/podcast is still playing, making it impossible to turn off unless it's forced stopped. For a multi billion dollar company, you'd think they'd be able to keep the App working correctly, but you'd be wrong.",1,27,com.spotify.music,Spotify,8.8.26.408,"app fails more than it works. will often skip ahead during podcasts randomly. sometimes it won't play anything all together, other times it's super slow to load anything. will never auto update even if that option is selected. app will freeze while music/podcast is still playing, making it impossible to turn off unless it's forced stopped. for a multi billion dollar company, you'd think they'd be able to keep the app working correctly, but you'd be wrong.",5,1.004250629722922,0.23247232472324722,1.167302392482363
10_259,"I love Spotify so much. I've been using it for years, but something weird has been happening. When I select songs in my playlist that I've recently added, it doesn't play. Like, it just skips over every song and just goes straight to the song suggestions. This is really annoying. Can you guys please fix this? I added some songs to my playlists that I really want to listen to, but I can't because of this problem.",4,19,com.spotify.music,Spotify,8.8.26.408,"i love spotify so much. i've been using it for years, but something weird has been happening. when i select songs in my playlist that i've recently added, it doesn't play. like, it just skips over every song and just goes straight to the song suggestions. this is really annoying. can you guys please fix this? i added some songs to my playlists that i really want to listen to, but i can't because of this problem.",2,1.0029911838790933,0.23247232472324722,0.46633538438658945
10_260,"Overall I have used and loved Spotify for years. I tend not to complain about small changes even if it was better before, but the lack of a landscape mode is a huge downside. Even with car mode it won't rotate to landscape! I have no idea why there's no landscape settings as most people use their phones this way in the car. Please fix this.",4,15,com.spotify.music,Spotify,8.8.24.307,"overall i have used and loved spotify for years. i tend not to complain about small changes even if it was better before, but the lack of a landscape mode is a huge downside. even with car mode it won't rotate to landscape! i have no idea why there's no landscape settings as most people use their phones this way in the car. please fix this.",2,1.002361460957179,0.14391143911439114,0.28850256071830244
10_261,"There's some stupid video thing taking up space on my playlist now. Update: the app also starts playing songs while you scroll down through the homepage. Update 2: The entire app has a new design layout that I can only describe as ""Tiktok-like."" Which is probably great for some people, but it's not working for me, and I don't see any option to switch back.",1,58,com.spotify.music,Spotify,8.8.26.408,"there's some stupid video thing taking up space on my playlist now. update: the app also starts playing songs while you scroll down through the homepage. update 2: the entire app has a new design layout that i can only describe as ""tiktok-like."" which is probably great for some people, but it's not working for me, and i don't see any option to switch back.",5,1.0091309823677581,0.23247232472324722,1.1729751271064346
10_262,"As a Spotify premium member, I use the app a ton while at work or in the car. For collecting music I already enjoy it's great. However, Auto generated playlists needs some work and seems to weight genre to heavily. That said, I'm here because the new mobile home page is significantly inferior to the previous home page. I actively avoid it, as it is designed to increase app/screen time, not improve my experience. I subscribe to Spotify to listen to music, not scroll a timeline.",3,36,com.spotify.music,Spotify,8.8.26.408,"as a spotify premium member, i use the app a ton while at work or in the car. for collecting music i already enjoy it's great. however, auto generated playlists needs some work and seems to weight genre to heavily. that said, i'm here because the new mobile home page is significantly inferior to the previous home page. i actively avoid it, as it is designed to increase app/screen time, not improve my experience. i subscribe to spotify to listen to music, not scroll a timeline.",3,1.0056675062972291,0.23247232472324722,0.7013695892626433
10_263,"I've been using Spotify for a while now, and at first I thought it was a really nice music app. However, once my 2 month free trial expired (of course I knew it wouldn't be the same) I realized that without premium I can't do much at all. The worst part of not having it is that when you are trying to listen to your playlist it will play suggested songs. You should be able to listen to the songs YOU put on YOUR OWN playlist. This is possibly the worst music app if you don't have premium. 🤦",1,23,com.spotify.music,Spotify,8.8.24.307,"i've been using spotify for a while now, and at first i thought it was a really nice music app. however, once my 2 month free trial expired (of course i knew it wouldn't be the same) i realized that without premium i can't do much at all. the worst part of not having it is that when you are trying to listen to your playlist it will play suggested songs. you should be able to listen to the songs you put on your own playlist. this is possibly the worst music app if you don't have premium. 🤦",5,1.0036209068010076,0.14391143911439114,0.7221626451151161
10_264,"I've been using Spotify for years but now I'm starting to get a bit upset with the ads on the mobile app. There's an ad after EVERY song most of the time, and often the end of the song gets completely cut off just to play an ad, but I'm not able to pay for premium to remove ads to fix these problems on my own. I don't have this issue with the desktop app, but I don't want to have to listen on desktop just to avoid ad interruptions after every song.",2,48,com.spotify.music,Spotify,8.8.26.408,"i've been using spotify for years but now i'm starting to get a bit upset with the ads on the mobile app. there's an ad after every song most of the time, and often the end of the song gets completely cut off just to play an ad, but i'm not able to pay for premium to remove ads to fix these problems on my own. i don't have this issue with the desktop app, but i don't want to have to listen on desktop just to avoid ad interruptions after every song.",4,1.0075566750629723,0.23247232472324722,0.9369161701692583
10_265,"Been with Spotify for years and the app has gotten better. But I don't understand why Spotify changed the way ""Your Library"" loads. It was perfect the way it was before.... Now I have to add a filter just to see my playlists. Extremely counterintuitive. (Update) once again, Spotify manages to make the UI even worse. The home page is completely unusable and counterintuitive. Can't believe I'm considering Apple music on my Android...",1,52,com.spotify.music,Spotify,8.8.26.408,"been with spotify for years and the app has gotten better. but i don't understand why spotify changed the way ""your library"" loads. it was perfect the way it was before.... now i have to add a filter just to see my playlists. extremely counterintuitive. (update) once again, spotify manages to make the ui even worse. the home page is completely unusable and counterintuitive. can't believe i'm considering apple music on my android...",5,1.0081863979848866,0.23247232472324722,1.1718771784695174
10_266,"Fine as far as catalog and quality, but those things are not any better or worse than what else is out there. UX leaves a lot to be desired, even as a paying customer. There's usually an intrusive full-screen pop-up every time I open the app. The queue is horrendous - you can't see what's been played recently and what's upcoming is limited. Clearing individual songs is clunky and you're unable to clear the entire queue",2,108,com.spotify.music,Spotify,8.8.26.408,"fine as far as catalog and quality, but those things are not any better or worse than what else is out there. ux leaves a lot to be desired, even as a paying customer. there's usually an intrusive full-screen pop-up every time i open the app. the queue is horrendous - you can't see what's been played recently and what's upcoming is limited. clearing individual songs is clunky and you're unable to clear the entire queue",4,1.0170025188916876,0.23247232472324722,0.945699759264595
10_267,"First off, I really do love Spotify. I'd probably buy a branded speaker where I could use Spotify without a phone, if there was one. I don't hate the new IU, but I wish it didn't take up so much of the homepage. Functionality wise, it takes pretty long to scroll through. Besides that, my queue (including the current song playing) has been changing after I connect to a speaker or device. Finally, I'd LOVE to input two or three songs/artists and get a playlist mix.",3,139,com.spotify.music,Spotify,8.8.26.408,"first off, i really do love spotify. i'd probably buy a branded speaker where i could use spotify without a phone, if there was one. i don't hate the new iu, but i wish it didn't take up so much of the homepage. functionality wise, it takes pretty long to scroll through. besides that, my queue (including the current song playing) has been changing after i connect to a speaker or device. finally, i'd love to input two or three songs/artists and get a playlist mix.",3,1.021882871536524,0.23247232472324722,0.7126784602228894
10_268,The latest update is terrible. It looks bad and is difficult to find what you are looking for and you get blasted with noise while you look. There doesn't seem to be a way to prevent the obnoxious previews from playing. The option to silence only shows up after they start playing and even silenced they continue to play using data. I do not want preview clips to autoplay. Ever.,1,161,com.spotify.music,Spotify,8.8.22.510,the latest update is terrible. it looks bad and is difficult to find what you are looking for and you get blasted with noise while you look. there doesn't seem to be a way to prevent the obnoxious previews from playing. the option to silence only shows up after they start playing and even silenced they continue to play using data. i do not want preview clips to autoplay. ever.,5,1.0253463476070528,0.4870848708487085,2.4971534664968815
10_269,"Terrible home screen and autoplays when opened. A month ago I would have given it a good review, but now they reordered the home screen so that none of the things I actually listen to are there and I can't customize this in the settings. The even more frustrating thing is that the app autoplays the first suggestion when you open the app and I cannot turn this setting off. I don't want my phone turning on sounds I haven't asked for. They also got rid of their supper nice recently played history.",1,93,com.spotify.music,Spotify,8.8.22.510,"terrible home screen and autoplays when opened. a month ago i would have given it a good review, but now they reordered the home screen so that none of the things i actually listen to are there and i can't customize this in the settings. the even more frustrating thing is that the app autoplays the first suggestion when you open the app and i cannot turn this setting off. i don't want my phone turning on sounds i haven't asked for. they also got rid of their supper nice recently played history.",5,1.0146410579345089,0.4870848708487085,2.471081543309136
10_270,This latest update is absolutely horrible. Like many people I am very dissapointed in the home screen layout. This new layout takes up the whole screen and takes forever to scroll through the list. I also do not like that it plays a music clip while I scroll. The previous version and display was 100% better as I could see more on the screen at one time to pick to listen to. I have a premium subscrip for about 3 years now and I really have liked spotify but this latest update is bad very bad,1,25,com.spotify.music,Spotify,8.8.24.307,this latest update is absolutely horrible. like many people i am very dissapointed in the home screen layout. this new layout takes up the whole screen and takes forever to scroll through the list. i also do not like that it plays a music clip while i scroll. the previous version and display was 100% better as i could see more on the screen at one time to pick to listen to. i have a premium subscrip for about 3 years now and i really have liked spotify but this latest update is bad very bad,5,1.0039357682619647,0.14391143911439114,0.7223892059449561
10_271,"I honestly love this app. I've used spotify for such a long time. However, for some reason (idk if this applies to everyone right now), I'm personally experiencing issues with not allowing me to play songs.It plays then quits, and i have to press the same song like 15 times for it to finally play. This only happened after changing from premium individual to duo.It's really annoying, especially when I want to listen while driving. If this was solved,I'd change to 5 stars right away.",3,207,com.spotify.music,Spotify,8.8.26.408,"i honestly love this app. i've used spotify for such a long time. however, for some reason (idk if this applies to everyone right now), i'm personally experiencing issues with not allowing me to play songs.it plays then quits, and i have to press the same song like 15 times for it to finally play. this only happened after changing from premium individual to duo.it's really annoying, especially when i want to listen while driving. if this was solved,i'd change to 5 stars right away.",3,1.032588161209068,0.23247232472324722,0.7201445109539256
10_272,"Downloaded music disappears randomly. Please fix this! You can have all of your favorite music downloaded... then it's gone. I'm often in places with no wifi or cell reception, so I don't have music. I pay every month but have to download the tunes over and over. And it's more frequent now! I've tried Spotifys recommendations which still do not help. They simply need to fix the issue. I'm looking at different options now because of this.",1,212,com.spotify.music,Spotify,8.8.22.510,"downloaded music disappears randomly. please fix this! you can have all of your favorite music downloaded... then it's gone. i'm often in places with no wifi or cell reception, so i don't have music. i pay every month but have to download the tunes over and over. and it's more frequent now! i've tried spotifys recommendations which still do not help. they simply need to fix the issue. i'm looking at different options now because of this.",5,1.033375314861461,0.4870848708487085,2.516707408887691
10_273,"I was trying to add a song in, and it wasn't working. so I restarted my phone a few times and it still wouldn't work. I disconnected and reconnected to my internet a few times, yet still nothing. strangely enough, all the songs in my recommended were glitchy too, so I tried adding a song and it wouldn't let me remove it after I added a song from my recommended. I tried force stopping, nothing. I ended up uninstalling and reinstalling, and all the songs in every single playlist got deleted. fix.",1,14,com.spotify.music,Spotify,8.8.26.408,"i was trying to add a song in, and it wasn't working. so i restarted my phone a few times and it still wouldn't work. i disconnected and reconnected to my internet a few times, yet still nothing. strangely enough, all the songs in my recommended were glitchy too, so i tried adding a song and it wouldn't let me remove it after i added a song from my recommended. i tried force stopping, nothing. i ended up uninstalling and reinstalling, and all the songs in every single playlist got deleted. fix.",5,1.0022040302267003,0.23247232472324722,1.1649235037690426
10_274,"I dislike that with most updates they change the positions of the listening controls and the way playlists/songs are sorted. Glitchy audio when you play a song for the first few seconds, doesn't matter if it's the beginning of the song or you just hit pause and then play again. A lot of the time I need to close and reopen the app to get it to work, and I've tried all the trouble shooting options.",3,33,com.spotify.music,Spotify,8.8.28.409,"i dislike that with most updates they change the positions of the listening controls and the way playlists/songs are sorted. glitchy audio when you play a song for the first few seconds, doesn't matter if it's the beginning of the song or you just hit pause and then play again. a lot of the time i need to close and reopen the app to get it to work, and i've tried all the trouble shooting options.",3,1.0051952141057934,0.35793357933579334,1.0793793627482873
10_275,"Massively disappointed in the new update. The new UI has completely ruined the app's user experience and browsing functionality on the home page. There isn't any way to turn off the previews, choose what type of content shows up in the previews. If a rollback or customization options to remove the preview feed isn't made available soon I'll be looking for a new music app after using Spotify for 10 years.",1,97,com.spotify.music,Spotify,8.8.22.510,"massively disappointed in the new update. the new ui has completely ruined the app's user experience and browsing functionality on the home page. there isn't any way to turn off the previews, choose what type of content shows up in the previews. if a rollback or customization options to remove the preview feed isn't made available soon i'll be looking for a new music app after using spotify for 10 years.",5,1.0152707808564232,0.4870848708487085,2.4726151858495915
10_276,This new update is absolutely terrible. Operating the app is awful now. Scrolling through the home screen is absolutely terrible with stilted movement and each option taking up too much of the screen. They got rid of daily mix Playlists which while not great were easy ways to find new songs that were like what you wanted. Instead they have a 'DJ' that suggests a few songs. Awful. Go back.,1,79,com.spotify.music,Spotify,8.8.22.510,this new update is absolutely terrible. operating the app is awful now. scrolling through the home screen is absolutely terrible with stilted movement and each option taking up too much of the screen. they got rid of daily mix playlists which while not great were easy ways to find new songs that were like what you wanted. instead they have a 'dj' that suggests a few songs. awful. go back.,5,1.0124370277078085,0.4870848708487085,2.465713794417541
10_277,"No idea why they think auto playing music I've never listened to before on the home screen ""picked for you"" was a good idea, but it's not. Don't auto play anything please. The shuffle feature is also essentially useless on my playlist. I want a true shuffle, but instead I hear the same songs playing all the time. I made my playlist for a reason, let me listen to all of it.",1,20,com.spotify.music,Spotify,8.8.20.544,"no idea why they think auto playing music i've never listened to before on the home screen ""picked for you"" was a good idea, but it's not. don't auto play anything please. the shuffle feature is also essentially useless on my playlist. i want a true shuffle, but instead i hear the same songs playing all the time. i made my playlist for a reason, let me listen to all of it.",5,1.0031486146095718,0.35424354243542433,1.7767945941424148
10_278,"The recent update to the homepage is absolutely terrible. There's no option to turn off autoplay of music videos or music while trying to find what I want to listen to, which is now hidden because of the enormous music videos that automatically start playing with no option to turn off. Spotify needs to correct immediately because they are force feeding options we do not want.",1,213,com.spotify.music,Spotify,8.8.22.510,"the recent update to the homepage is absolutely terrible. there's no option to turn off autoplay of music videos or music while trying to find what i want to listen to, which is now hidden because of the enormous music videos that automatically start playing with no option to turn off. spotify needs to correct immediately because they are force feeding options we do not want.",5,1.0335327455919396,0.4870848708487085,2.517090819522805
10_279,"I strictly use Spotify to listen to Joe Rogan, as I have another Podcast specific app for everything else. I've even used it to listen to music here and there to test if the same issues persist. The experience sucks. If I leave a podcast or song paused for longer than 10 minutes, the widget is blank when I go back to it, no song or podcast information is there. I have to open up the app again for it to populate what I'm currently listening to on the bottom ribbon. Lots of other bugs too.",2,15,com.spotify.music,Spotify,8.8.26.408,"i strictly use spotify to listen to joe rogan, as i have another podcast specific app for everything else. i've even used it to listen to music here and there to test if the same issues persist. the experience sucks. if i leave a podcast or song paused for longer than 10 minutes, the widget is blank when i go back to it, no song or podcast information is there. i have to open up the app again for it to populate what i'm currently listening to on the bottom ribbon. lots of other bugs too.",4,1.002361460957179,0.23247232472324722,0.9320851961668232
10_280,"Quite frankly, the new design SUCKS. The app had way more functionality and was way easier to discover new music before. I'm unable to find previous playlists that I could frequent without saving. The scrolling through individual suggestions was a horrible idea. Oh and the absolute worst is when you're scrolling down and the song plays automatically. It's undesirable and startlingly. I'm seriously reconsidering my subscription and going back to Pandora. Lbvs. Please put it back.",1,25,com.spotify.music,Spotify,8.8.20.544,"quite frankly, the new design sucks. the app had way more functionality and was way easier to discover new music before. i'm unable to find previous playlists that i could frequent without saving. the scrolling through individual suggestions was a horrible idea. oh and the absolute worst is when you're scrolling down and the song plays automatically. it's undesirable and startlingly. i'm seriously reconsidering my subscription and going back to pandora. lbvs. please put it back.",5,1.0039357682619647,0.35424354243542433,1.7781888146337381
10_281,"This app has gone downhill in the last year year and a half more than it was. They claim if you listen to their ad they will five you 30 free mins of ad free listening, but it's maybe 10. And lately the app has been crashing for no reason, which means I have to rentable the app, and then it does not play properly while it does it. It will play but I cannot pause, stop, or change songs. Overall the app as it stands is a waste of your time and mine",1,162,com.spotify.music,Spotify,8.8.20.544,"this app has gone downhill in the last year year and a half more than it was. they claim if you listen to their ad they will five you 30 free mins of ad free listening, but it's maybe 10. and lately the app has been crashing for no reason, which means i have to rentable the app, and then it does not play properly while it does it. it will play but i cannot pause, stop, or change songs. overall the app as it stands is a waste of your time and mine",5,1.0255037783375316,0.35424354243542433,1.816390456095997
10_282,"I've been using the premium version for years and no problems using it in my car. In the last three months the app is glitchy at best. Every other day it displays Spotify appears to not be working ony cars android enabled media player. I've done everything from uninstalling, allowing all permissions to even rebooting my cars entertainment module. Still plays music, but I have to control it from my phone while I'm driving. Please fix or I will cancel my subscription.",2,12,com.spotify.music,Spotify,8.8.20.544,"i've been using the premium version for years and no problems using it in my car. in the last three months the app is glitchy at best. every other day it displays spotify appears to not be working ony cars android enabled media player. i've done everything from uninstalling, allowing all permissions to even rebooting my cars entertainment module. still plays music, but i have to control it from my phone while i'm driving. please fix or i will cancel my subscription.",4,1.001889168765743,0.35424354243542433,1.4196510730850378
10_283,"I have no idea what could have changed, but the app won't stop auto playing when I connect to Bluetooth. I've disabled all the settings that are supposed to stop this, but it didn't work. At this point, I'm uninstalling. I'll use the web version until this is fixed. The issue happens on none of my other devices... not even my iPhone just my Android.",1,35,com.spotify.music,Spotify,8.8.26.408,"i have no idea what could have changed, but the app won't stop auto playing when i connect to bluetooth. i've disabled all the settings that are supposed to stop this, but it didn't work. at this point, i'm uninstalling. i'll use the web version until this is fixed. the issue happens on none of my other devices... not even my iphone just my android.",5,1.0055100755667505,0.23247232472324722,1.1687663239982524
10_284,"Connects randomly to another device when playing, even when I'm at another location. App starts playing random music I've never looked up. Starts playing again after I've closed app. I've tried re-installing and continues to do the same thing. Music is easy to find and save to list. Getting music to download was difficult, and it only downloads to the app, doesn't make premium worth it for me. Rating is based on issues I've had with the app.",1,16,com.spotify.music,Spotify,8.8.22.510,"connects randomly to another device when playing, even when i'm at another location. app starts playing random music i've never looked up. starts playing again after i've closed app. i've tried re-installing and continues to do the same thing. music is easy to find and save to list. getting music to download was difficult, and it only downloads to the app, doesn't make premium worth it for me. rating is based on issues i've had with the app.",5,1.0025188916876575,0.4870848708487085,2.4415589244053653
10_285,"Updated: The real radio is back! I love the actual radio stations that updates at least a little every time you turn it on. I'll leave my original comment below for comparison's sake. Shuffle function leaves something to be desired. However, these are all minor things and overall I love this app. Good music, reasonable price for premium. Original Radio critique: I miss the actual radio stations as the playlist ""radio"" isn't updated anywhere near enough.",5,40,com.spotify.music,Spotify,8.8.28.409,"updated: the real radio is back! i love the actual radio stations that updates at least a little every time you turn it on. i'll leave my original comment below for comparison's sake. shuffle function leaves something to be desired. however, these are all minor things and overall i love this app. good music, reasonable price for premium. original radio critique: i miss the actual radio stations as the playlist ""radio"" isn't updated anywhere near enough.",1,1.0062972292191437,0.35793357933579334,0.36018756913009936
10_286,"They newest update has turned the home page into an auto playing nightmare. It's distracting and frustrating to try to browse new music suggestions. It's also full of flashing lights that not user friendly at all. If there isn't an option to turn off this ""feature"" soon, I can't see myself continuing to pay for this much worse service.",3,9,com.spotify.music,Spotify,8.8.24.307,"they newest update has turned the home page into an auto playing nightmare. it's distracting and frustrating to try to browse new music suggestions. it's also full of flashing lights that not user friendly at all. if there isn't an option to turn off this ""feature"" soon, i can't see myself continuing to pay for this much worse service.",3,1.0014168765743072,0.14391143911439114,0.43234603158374146
10_287,"Love Spotify, been a premium member for many, many years now. The latest update is awful. I cannot see any radio stations or others' playlists that I listened to recently, the tiles are full screen and way too large. The text that describes why these tiles were suggested to you, is disproportionately small. Having to do a search and create a new radio (but same radio I listened to yesterday) every single time I open the app is extremely frustrating.",1,24,com.spotify.music,Spotify,8.8.24.307,"love spotify, been a premium member for many, many years now. the latest update is awful. i cannot see any radio stations or others' playlists that i listened to recently, the tiles are full screen and way too large. the text that describes why these tiles were suggested to you, is disproportionately small. having to do a search and create a new radio (but same radio i listened to yesterday) every single time i open the app is extremely frustrating.",5,1.0037783375314862,0.14391143911439114,0.7222759255300361
